Item_Id,Playtime_Forever_Hours,Year_Launch,Genres
390670,6559,2015,"Massively Multiplayer, Multiplayer,  Shooter, Free to Play, First-Person, Open World, Survival, War, Simulation, Singleplayer, Sandbox,  Strategy, Co-op, Tactical, Military, Adventure, Action, I"
390680,37,2016,"Pixel Graphics, Tower Defense, Action, Indie, Aliens"
390720,23,2016,"Funny, Great Soundtrack, Cute, Destruction, Singleplayer, Action, Indie"
390730,47,2016,"Female Protagonist, Shooter, Shoot Em Up, Cute, Great Soundtrack, Bullet Hell, Action, Indie, Anime"
390870,5,2015,"Local Co-Op, 2D, Retro, Shooter, Online Co-Op, Shoot Em Up, Pixel Graphics, Top-Down Shooter, 4 Player Local, Arcade, Action, Twin Stick Shooter, Indie"
390880,3,2015,"RPG,  Replay Value, Turn-Based, Party-Based RPG, Simulation, Casual, Management, Strategy, Turn-Based Strategy, Indie"
390890,13,2015,"Local Co-Op, Pixel Graphics, 4 Player Local, Adventure, Action, Indie"
390910,150,2015,"2D, Action, Relaxing, Casual, Puzzle, Indie, Atmospheric"
390920,2,2015,"Strategy, Turn-Based, Indie, Pixel Graphics"
390930,1,2016,"Local Co-Op, Indie, Action, Twin Stick Shooter, Top-Down Shooter"
390940,11,2014,"Female Protagonist, Adventure, Simulation, Casual, Strategy, Indie"
390970,166,2015,"Story Rich, Horror, Visual Novel, Casual, Comedy, Adventure, Atmospheric"
391000,2,2015,"Female Protagonist, Adventure, Simulation, Casual, Strategy, Indie, Atmospheric"
391040,1317,2016,"Realistic, Action, Sports, Free to Play, Racing, Driving, Co-op, Simulation, Singleplayer, Controller, Strategy, Multiplayer"
391050,63,2015,Utilities
391070,839,2015,"2D, Shoot Em Up, Space, Casual, Action, Indie"
391100,2,2015,"Platformer, Great Soundtrack, Adventure, Action, Indie"
391120,22,2015,"Adventure, Story Rich,  Horror, Atmospheric"
391130,61,2015,"Action, Fighting, Indie"
391160,116,2015,"2D, Minimalist, Platformer, Casual, Action, Indie, Puzzle-Platformer"
391170,196,2015,"Retro, Shoot Em Up, Great Soundtrack, Arcade, Action, Indie"
391180,8,2015,"Female Protagonist, Pixel Graphics, RPGMaker, Adventure, Action, Indie, Stealth"
391210,73,2015,"Multiplayer, Great Soundtrack, Singleplayer, 4 Player Local, Action, Local Multiplayer, Indie"
391240,55,2017,"Massively Multiplayer,  Free to Play, Strategy, Casual, Card Game, Indie"
391250,72,2015,"Strategy, Action, Tower Defense, Indie"
391260,928,2015,"2D, RPG, Shoot Em Up, Open World, Atmospheric, Fantasy, Difficult, Great Soundtrack, Adventure, Family Friendly, Singleplayer, Anime, Funny, Retro, Pixel Graphics, RPGMaker, Sci-fi, Strategy, Action, Indie"
391270,340,2014,"Walking Simulator, Horror, Dark, Free to Play, Pixel Graphics, Simulation, First-Person, Singleplayer,  Horror, Short, FPS, Adventure, Multiplayer, Indie, Atmospheric"
391280,38,2016,"RPG, Fantasy, Turn-Based, Adventure, Great Soundtrack, Economy, Simulation, Management, Strategy, Indie"
391310,83,2016,"Difficult, Pixel Graphics, Simulation, Casual, Arcade, Adventure, Action, Indie"
391340,187,2015,"Hidden Object, Adventure, Casual, Indie"
391420,595,2016,"2D, Casual, Shooter, Shoot Em Up, Arcade, Puzzle, Survival, Fantasy, Difficult, Platformer, Great Soundtrack, Adventure, Space, Family Friendly, Singleplayer, Retro, Pixel Graphics, Turn-Based, Action, Indie"
391440,2,2015,"2D, Relaxing, Family Friendly, Simulation, Casual,  Singleplayer,  Strategy, Sandbox, Building, Indie"
391460,4619,2015,"Massively Multiplayer, Multiplayer, RPG, Shooter, Online Co-Op, Free to Play, First-Person, Open World, Controller, Gore, Atmospheric, Survival, War, Early Access, Singleplayer, Zombies, Co-op, FPS, Adventure, Action"
391490,3,2015,"RPG, Turn-Based, Touch-Friendly,  Exploration, Casual, Singleplayer, Strategy, Turn-Based Strategy, Hand-drawn, Indie, Atmospheric"
391510,2,2016,"Adventure, Puzzle, Point & Click"
391520,79,2015,"Early Access, Memes, Simulation, Illuminati, Indie"
391540,58087,2015,"2D, Horror, Dark, RPG, Cute, Comedy, Story Rich, Replay Value, Great Soundtrack, Multiple Endings, Singleplayer, Bullet Hell,  Horror, Choices Matter, Dating Sim, Funny, Retro, Pixel Graphics, Memes, Indie"
391550,3,2016,", Shooter, Puzzle, Early Access, Strategy, Simulation, Casual, Third-Person Shooter, Sci-fi, Singleplayer,  Adventure, Action, Indie"
391580,2,2015,"Sports, Board Game, Simulation, Casual, Strategy, Indie"
391590,1,2013,"Adventure, Point & Click"
391660,304,2015,"RPG, RPGMaker, Sci-fi, Adventure, Indie"
391720,637,2016,"Survival Horror, Horror, Dark, Mystery, Exploration, Walking Simulator, Surreal, First-Person, Lovecraftian,  Puzzle, Atmospheric, Story Rich, Great Soundtrack, Point & Click, Singleplayer,  Horror, Short, Adventure, Indie"
391730,1495,2016,"RPG, 2D, Multiplayer, Story Rich, Female Protagonist, Crafting, Funny, Action RPG,  Singleplayer, Open World, Comedy, Adventure, Action, Sandbox, Indie, Survival"
391740,626,2015,"Difficult, Platformer, Shooter, Adventure, Action, Indie"
391780,129,2014,"Multiplayer, Shooter, Zombies, Free to Play, Casual, First-Person, Open World, FPS, Action, Indie, Survival"
391820,38,2016,"Simulation, Indie"
391960,111,2015,"Adventure, Action, Indie"
392000,112,2016,"Cyberpunk, Racing,  Great Soundtrack, Sci-fi, Singleplayer, Parkour, Arcade, Action"
392020,27,2015,"Fast-Paced, Minimalist, Difficult, Retro, Casual, Action, Indie"
392030,38,2016,"2D, Casual, Shoot Em Up, Cute, Controller, Arcade, Puzzle, Atmospheric, Fantasy, Difficult, Story Rich, Female Protagonist, Great Soundtrack, Bullet Hell, Singleplayer, Anime, Colorful, Retro, Action, Indie"
392070,61,2015,"Indie, Sports"
392080,35,2016,"RPG,  Early Access, Space, Simulation, Indie"
392260,4,2016,"RPG, Rogue-lite, Indie, Turn-Based, Rogue-like"
392370,79,2016,"Adventure, Visual Novel, Casual, Indie"
392450,81,2015,"Detective, Story Rich, Female Protagonist, Horror, Free to Play, Great Soundtrack, Mystery, Pixel Graphics, RPGMaker, Hidden Object, Adventure, Indie"
392470,865,2015,"Grand Strategy, Historical, Simulation, Singleplayer, Strategy"
392580,81,2016,"RPG, Multiplayer,  Sci-fi, Third-Person Shooter, RTS, Strategy, Action, Indie"
392610,16,2017,"Difficult, Minimalist, Abstract, Level Editor, Family Friendly, Singleplayer, Puzzle, Indie"
392620,1,2015,"RPG, Fantasy, Card Game, Tactical, Strategy, Puzzle, Indie"
392730,1,2015,"Adventure, Indie, Point & Click"
392780,62,2015,"Colorful, Minimalist, Relaxing, Casual, Top-Down, Education, Indie"
392820,380,2015,"Choose Your Own Adventure, Multiple Endings, Visual Novel, Interactive Fiction, Choices Matter, Adventure, Indie"
392920,23,2015,"RPG, Story Rich, Exploration, Casual, RPGMaker, Adventure, Indie"
392930,100,2015,"RPG, Adventure, Simulation, Casual, Strategy, Action, Indie"
392940,122,2015,"RPG, Story Rich, JRPG, Strategy, RPGMaker, Casual, Adventure, Indie, Anime"
392950,276,2015,"Fantasy, Free to Play, Casual, Singleplayer, Hidden Object, Adventure, Puzzle"
392970,4,2016,"Hidden Object, Adventure, Casual"
393150,69,2015,"Hidden Object, Adventure, Puzzle, Casual"
393170,1,2015,"Resource Management, Early Access, Strategy, Action,  Indie"
393240,47,2015,"Action, Indie, Platformer"
393290,1,1998,Racing
393320,1,2010,"Software Training,  Software, Education"
393380,20115,2015,"Massively Multiplayer, Team-Based, Multiplayer, Realistic, Walking Simulator, RPG, Shooter, First-Person, Open World, Atmospheric, War, Early Access, Simulation, Tactical, Co-op, Military, FPS, Strategy, Action, Indie"
393390,1,2016,"Funny, Early Access, Strategy, Cute, Memes, Simulation, Casual, Open World, Comedy,  Horror, Adventure, Action, Indie"
393410,823,2015,"Massively Multiplayer, Multiplayer, Sports, Free to Play,  , Action, Indie"
393420,20758,2015,"Multiplayer, Building, Shooter, First-Person, Open World, Survival, PvP, Crafting, Early Access, Simulation, Singleplayer, y, Sandbox, Third Person, Co-op, FPS, Adventure, Action, Indie"
393530,5128,2016,"RPG, Multiplayer,  Female Protagonist, Horror, Free to Play, Strategy, Co-op, Simulation, Casual, Singleplayer,  Horror, Nudity, Adventure, Action, Indie, Gore"
393550,3,2015,"Point & Click, Casual, First-Person, Adventure, Indie"
393610,12,2015,"Cyberpunk, FPS, Action, Indie, Stealth"
393660,3,2015,"Strategy, Action, Casual, Indie"
393820,21,2016,"Horror, Early Access, Lovecraftian, Adventure, Action, Indie"
393920,18,2015,"Simulation, Management, Indie"
393930,118,2016,"RPG, Multiplayer, Sports, Early Access, Free to Play, Casual, Fighting, Action, Indie"
393950,138,2015,"Action, Indie"
393980,145,2015,"Mature, Casual, Nudity, Puzzle, Board Game, Anime"
394120,38,2017,"Massively Multiplayer, Action, Funny, Free to Play, Simulation, Casual, Sci-fi, Open World, Multiplayer, Indie"
394140,6,2015,"Action, Casual, Indie"
394160,3,2016,"Arcade, Action, Retro, Classic"
394220,30,2015,"Exploration, Space, Action, Indie"
394230,15525,2016,"Action RPG, Team-Based, Multiplayer,  RPG, Shooter, Online Co-Op, Free to Play, First-Person, Comedy, PvP, Space, Singleplayer, Funny,  Memes, Co-op, Sci-fi, FPS, Action"
394260,5,2016,"Casual,  Action, Indie, Music"
394280,160,2015,"2D, Fantasy, Story Rich, Female Protagonist, Horror, Great Soundtrack, Mystery, Point & Click, Family Friendly, Casual, Singleplayer, Hidden Object, Adventure, Puzzle, Indie, Atmospheric"
394290,88,2015,"2D, Funny, Sports, Puzzle, Physics, Destruction, Casual, Singleplayer, Comedy, Arcade, Action, Indie"
394310,3741,2016,"2D, Sports, Casual, RPG, Arcade, 2D Fighter, Atmospheric, Difficult, Story Rich, Great Soundtrack, Simulation, Fighting, Singleplayer, Management, Funny, Retro, Pixel Graphics, Strategy, Action, Indie"
394360,39848,2016,"Historical, Casual, RTS, Multiplayer,  , Open World, War, Grand Strategy, Great Soundtrack, Simulation, Singleplayer, Sandbox,  Tactical, Co-op, Military, Strategy, Action, I"
394380,291,2016,"2D, Massively Multiplayer, Multiplayer, Funny, Free to Play, Memes, Co-op, Casual,  Horror, Comedy, Action, Indie"
394450,183,2015,"RPG, Turn-Based, Adventure,  , Strategy, Action, Turn-Based Strategy"
394480,6,2008,"Adventure, Casual, Singleplayer, Strategy, Puzzle, Indie, Match 3"
394510,8635,2015,"Top-Down, Isometric, Multiplayer, Top-Down Shooter, Local Co-Op, Shooter, Online Co-Op, Comedy, Survival, Difficult, Space, 4 Player Local, Twin Stick Shooter, Funny, Co-op, Sci-fi, Strategy, Action, Hack and Slash"
394540,265,2016,"2D, Shooter, Shoot Em Up, Arcade, Gore, Atmospheric, Story Rich, Platformer, Space, Singleplayer, Sandbox, Anime, Funny, Retro, Pixel Graphics, Metroidvania, Sci-fi, Adventure, Action, Indie"
394550,6,2015,"Platformer, Side Scroller,  Action, Indie"
394600,18,2015,"Platformer, Retro, Pixel Graphics, Action, Indie"
394680,236,2011,"Hidden Object, Adventure, Casual, Point & Click"
394690,4321,2016,"Massively Multiplayer, Casual,  Multiplayer, RPG, Racing, Character Customization, Open World, Early Access, Great Soundtrack, Simulation, Sandbox, Funny, Third Person, Zombies, Memes, FPS, Adventure, Action, Indie"
394740,132,2016,"Multiplayer, Free to Play,  Simulation, RTS, Strategy, Action"
394760,190,2016,"RPG, PvP, Multiplayer, Horror, Shooter, Zombies, Co-op, Sci-fi, First-Person, FPS, Gore, Singleplayer, Action, Indie, Survival"
394770,4,2015,"Online Co-Op, Indie, Platformer"
394850,37,2015,"Action, Local Multiplayer, Indie, 4 Player Local"
394990,1,2016,"Action, Indie, Survival"
395100,14,2016,"Adventure, Action, Indie, Platformer"
395140,159,2015,"Female Protagonist, Platformer, Puzzle, Puzzle-Platformer, Cute, Action, Indie, Anime"
395150,59,2015,"Cyberpunk, Shooter,  Story Rich, Female Protagonist, Early Access, Great Soundtrack, Adventure, Singleplayer, Short, Sandbox,  Third Person, Tactical, Sci-fi, Third-Person Shooter, Strategy, Action, Indie, Stealth"
395160,32,2015,"2D, Action, Difficult, Platformer, Horror, Surreal, Dark, Puzzle-Platformer, Side Scroller, Singleplayer, Casual, Controller, Adventure, Puzzle, Indie, Atmospheric"
395170,140,2015,"2D, Story Rich, Horror, Pixel Graphics, Casual, Singleplayer,  Horror, Short, Adventure, Puzzle, Indie, Atmospheric"
395200,615,2015,"3D Platformer, Difficult, Multiplayer, Funny, Sports, Horror, Platformer, Dark Humor, Zombies, Great Soundtrack,  Singleplayer, Parkour, Comedy, Adventure, Action, Indie, Gore"
395250,56,2015,"Retro, Point & Click, Adventure, Indie"
395270,5,2015,"Story Rich, Horror, Exploration,  Horror, Adventure, Indie"
395300,36,2015,"Action, Indie"
395350,45,2016,"Walking Simulator, Strategy, Adventure, Puzzle, Indie, Atmospheric"
395380,183,2015,"Platformer, Casual, Adventure, Action, Indie"
395400,105,2015,"RPG, Casual, RPGMaker, Adventure, Indie"
395420,155,2015,"RPG, Story Rich, Turn-Based, Adventure, Turn-Based Combat, Indie"
395500,4,2016,"2D,  Platformer, Shooter, Retro, Pixel Graphics, Adventure, Action, Indie"
395520,613,2015,"2D, Free to Play, Great Soundtrack, Pixel Graphics, Point & Click, Casual, Singleplayer, Adventure, Puzzle, Indie"
395580,1,2015,"Puzzle, Casual"
395600,8,2015,"War, Simulation, RTS, Strategy, Indie"
395760,3,2017,"Design & Illustration, Utilities"
395850,75,2016,"Walking Simulator, Story Rich, Funny, Horror, Illuminati, Memes, Exploration, Simulation, Singleplayer, First-Person, Open World, Comedy, Survival, Adventure, Action, Indie, Gore"
395860,43,2015,"Story Rich, Mystery, Point & Click, Casual, Hidden Object, Adventure, Indie, Atmospheric"
395900,22,2015,"Simulation, Casual, Indie, Strategy, Board Game"
395910,1,2010,Adventure
395930,7,2015,"Female Protagonist, Relaxing, Simulation, Casual, Strategy, Indie, Atmospheric"
396010,27,2016,"Action, Fighting, Indie, 4 Player Local"
396090,153,2015,"Economy, Simulation, Strategy, Indie"
396160,655,2015,"2D, RPG, Shooter, Shoot Em Up, Arcade, Atmospheric, Fantasy, Difficult, Great Soundtrack, Singleplayer, Sandbox, Anime, Funny, Retro, Pixel Graphics, RPGMaker, Sci-fi, Adventure, Action, Indie"
396230,22,2015,"RPG, Choose Your Own Adventure, Interactive Fiction, Text-Based, Indie"
396260,22,2016,"Great Soundtrack, Simulation, Comedy, Arcade, Action, Rogue-like, Indie"
396310,14,2015,"Story Rich, Horror, Point & Click,   Horror, Indie"
396320,3,2016,"Strategy,  , Turn-Based, I, Turn-Based Strategy"
396360,87,2015,"2D, Sports, Horror, Casual, Shoot Em Up, Puzzle, Survival, Great Soundtrack, Family Friendly, Singleplayer, Classic, Anime, Funny, Retro, Third Person, Strategy, Pixel Graphics, FPS, Turn-Based, Indie"
396480,312,2016,"2D, Space, Simulation, Strategy, Action, Rogue-like, Indie"
396530,14,2015,"Horror, Adventure, Puzzle, Indie"
396590,15,2015,"Local Co-Op, Retro, Co-op, Space, 4 Player Local, Arcade, Action, Indie"
396640,15,2015,"RPG, Procedural Generation, Difficult, Platformer, Rogue-lite, Pixel Graphics, Adventure, Action, Rogue-like, Indie"
396650,92,2016,"2D, Sports,  Visual Novel, Casual, Sexual Content, RPG, Cute, Character Customization, Nudity, Story Rich, Choose Your Own Adventure, Multiple Endings, Simulation, Dating Sim, Anime,  Adventure, Action, Indie"
396660,29,2016,"RPG, Female Protagonist, Turn-Based, Strategy, Adventure, Indie"
396680,7,2016,"RPG, Procedural Generation,  Space, Simulation, Indie"
396730,1,2011,"Adventure, Casual, Indie"
396790,353,2015,"Female Protagonist,  Point & Click, Casual, Hidden Object, Puzzle, Indie"
396800,184,2015,"Strategy, Casual, Indie, Resource Management"
396850,83,2015,"Hidden Object, Adventure, Casual, Point & Click"
396860,143,2015,"Colorful, Fantasy, Funny, War,  Historical, Great Soundtrack, Cute, Visual Novel, Anime, Casual, Interactive Fiction, Romance, Comedy,  Adventure, Indie, Atmospheric"
396890,413,2015,"Simulation, Indie, Pixel Graphics"
396930,3,2015,"Female Protagonist, Strategy, Adventure, Action, Indie, Stealth"
397040,175,2015,"RPG, PvP, Massively Multiplayer, Multiplayer, Free to Play, Action, MMORPG"
397060,1639,2017,"Fantasy, Massively Multiplayer, Action, Turn-Based,  Free to Play, Strategy,  Adventure, Singleplayer, Casual, Indie, Card Game, Multiplayer, Turn-Based Strategy, Board Game, Survival"
397090,184,2016,"RPG, Casual, RPGMaker, Adventure, Indie, Anime"
397100,1975,2016,"Action, Early Access, Free to Play, Simulation, Robots, Multiplayer, Sandbox, Building, Indie"
397160,7,2016,"RPG, 2D, Medieval, Fantasy,  Touch-Friendly, Early Access, dable, Adventure, Zombies, Tower Defense, Singleplayer, Casual, Top-Down, Strategy, Sandbox, Indie"
397180,1,2015,"Replay Value, ern, Tactical, Simulation, Singleplayer,  Strategy"
397190,3,2016,"Grand Strategy, Historical, Tactical, Military,  Strategy, Turn-Based Strategy"
397200,1,2015,"Survival Horror, Horror, Casual, Action, Indie"
397210,4,2015,"Casual, Education"
397240,1,2015,"Adventure, Action, Indie, Platformer"
397270,747,2015,"Female Protagonist, Mature, Cute, Visual Novel, Romance, Dating Sim, Nudity, Adventure, Anime"
397310,5,2017,"RPG, Co-op, Dungeon Crawler, Nudity, Action, Rogue-like, Indie"
397320,1,2016,"Tactical, Strategy, Action, FPS"
397330,20,1994,"RPG, Retro, 1990s, Adventure, Action, Cult Classic"
397340,4414,2015,"Flight, Multiplayer, Building, Realistic, Shooter, Racing, Open World, Adventure, Great Soundtrack, Simulation, Singleplayer, Sandbox, Funny, dable, Physics, Co-op, Destruction, Strategy, Action, Indie"
397350,130,1996,"RPG, Medieval, Turn-Based, Classic, Strategy"
397360,21,2015,"RPG, Action, Early Access, Indie"
397390,107,2016,"2D, Strategy, Co-op, Space, Board Game, Sci-fi, Card Game, Multiplayer, Indie"
397430,562,2015,"Family Friendly, Casual,  Horror, Classic, Education, Adventure, Puzzle"
397440,6,2015,"Hidden Object, Adventure, Casual, Point & Click"
397460,2489,2015,"Local Co-Op, Funny, Co-op, Board Game, Family Friendly, Casual, Comedy, Strategy, Multiplayer, Local Multiplayer, Indie"
397500,768,2015,"2D, RPG, Shooter, Shoot Em Up, Open World, Puzzle, Gore, Atmospheric, Fantasy, Great Soundtrack, Singleplayer, Sandbox, Anime, Funny, Retro, Pixel Graphics, RPGMaker, Adventure, Action, Indie"
397550,904,2015,"RPG,  Story Rich, Cyberpunk,  Shooter, Free to Play, Great Soundtrack, Singleplayer, Sci-fi, FPS, Casual, First-Person, Adventure, Action, Stealth"
397570,181,2015,"Local Co-Op, Difficult, Shooter, Shoot Em Up, Great Soundtrack, Co-op, Bullet Hell, 4 Player Local, Action, Twin Stick Shooter, Indie"
397580,113,2015,"First-Person, FPS, Comedy, Arcade, Action, Indie"
397670,1,2015,"Casual, Indie"
397680,60,2015,"Casual, Action, Indie, Survival"
397690,71,2015,"2D, Procedural Generation, Shooter, Shoot Em Up, Great Soundtrack, Pixel Graphics, Bullet Hell,  , Arcade, Action, Indie"
